SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,2982,2,06,486236006000,2026090709,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,430,,
02N,2982,2,06,486226006000,2026090709,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,430,,
02N,2982,2,06,486216006000,2026090709,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,431,,
02N,2982,2,07,616246010000,2026090709,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:16Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,431,,
02N,2982,2,07,617416014000,2026090709,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,431,,
02N,2982,2,06,486246006000,2026090809,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,432,,
02N,2982,2,06,486236006000,2026090809,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,432,,
02N,2982,2,06,486226006000,2026090809,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",07:55,False,2.0,432,,
02N,2982,2,07,616236014000,2026090809,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,433,,
02N,2982,2,07,616246010000,2026090809,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,433,,
02N,2982,2,07,617416014000,2026090809,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,433,,
02N,2982,2,07,631426010000,2026090909,1000,N,443,3,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",07:55,True,1.0,434,,
02N,2982,2,07,631426010000,2026090909,1000,N,443,3,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",07:55,True,1.0,434,,
02N,2982,2,06,486246006000,2026090909,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,435,,
02N,2982,2,06,486226006000,2026090909,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,435,,
02N,2982,2,07,616236014000,2026090909,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,435,,
02N,2982,2,07,617416014000,2026090909,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",07:55,False,4.0,436,,
02N,2982,2,07,617416014000,2026090909,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",07:55,False,4.0,436,,
02N,2982,2,07,617426014000,2026090909,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",07:55,False,4.0,436,,
02N,2982,2,07,631426010000,2026090809,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",07:55,True,1.0,437,,
02N,2982,2,07,617426014000,2026090809,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",07:55,False,4.0,438,,
02N,2982,2,07,617426014000,2026090709,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,439,,
02N,2982,2,07,617426014000,2026090709,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",07:55,False,3.0,439,,
02N,2982,2,07,5831160F1000,2026090809,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",07:55,,,440,4.0,
02N,2982,2,07,5831160F1000,2026090909,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",07:55,,,440,4.0,
02N,2982,2,07,5831160F4000,2026090709,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",07:55,,,441,5.0,
02N,2982,2,07,5831160F4000,2026090809,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",07:55,,,441,5.0,
02N,2982,2,07,5831160F4000,2026090909,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",07:55,,,442,6.0,
02N,8482,W,B7,551124202000,2026090809,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",22:41,,,443,98.0,
02N,8482,W,B7,551124202000,2026090909,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",22:41,,,443,98.0,
02N,2982,2,W5,671456020000,2026090809,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,444,,
02N,2982,2,W5,671466020000,2026090809,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,444,,
02N,2982,2,W5,671466020000,2026090809,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,444,,
02N,2982,2,07,617756002000,2026090809,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,444,,
02N,2982,2,W5,671456020000,2026090909,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,445,,
02N,2982,2,W5,671466020000,2026090909,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",07:55,False,1.0,445,,
02N,2982,2,06,486246006000,2026090710,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,446,,
02N,2982,2,06,486226006000,2026090710,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,446,,
02N,2982,2,06,486216006000,2026090710,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,446,,
02N,8482,W,B7,581167801100,2026090810,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,447,,
02N,8482,W,B7,537224207090,2026090810,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,447,,
02N,2982,2,06,486236006000,2026090810,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,448,,
02N,2982,2,06,486226006000,2026090810,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,448,,
02N,2982,2,06,486216006000,2026090810,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,448,,
02N,2982,2,06,486246006000,2026090910,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,449,,
02N,2982,2,06,486236006000,2026090910,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,449,,
02N,2982,2,06,486226006000,2026090910,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,449,,
02N,2982,2,06,486216006000,2026090910,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,450,,
02N,2982,2,07,616246010000,2026090910,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,450,,
02N,2982,2,07,617426014000,2026090910,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,450,,
02N,8482,W,B7,581167801100,2026090910,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,451,,
02N,8482,W,B7,537214206090,2026090910,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:24Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,451,,
02N,2982,2,07,617766003000,2026090810,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,452,,
02N,2982,2,W5,671466020000,2026090710,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,453,,
02N,2982,2,07,617766003000,2026090710,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",09:25,False,1.0,453,,
02N,2982,2,06,486236006000,2026090711,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,454,,
02N,2982,2,06,486216006000,2026090711,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,454,,
02N,2982,2,07,616236014000,2026090711,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,454,,
02N,2982,2,07,616246010000,2026090711,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:16Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,455,,
02N,2982,2,07,617416014000,2026090711,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,455,,
02N,2982,2,07,617416014000,2026090711,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,455,,
02N,2982,2,06,486246006000,2026090811,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,456,,
02N,2982,2,06,486216006000,2026090811,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,456,,
02N,2982,2,07,616236014000,2026090811,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,456,,
02N,2982,2,07,616246010000,2026090811,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,457,,
02N,2982,2,07,617416014000,2026090811,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,457,,
02N,2982,2,07,617426014000,2026090811,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,457,,
02N,2982,2,06,486246006000,2026090911,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,458,,
02N,2982,2,06,486236006000,2026090911,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,458,,
02N,2982,2,06,486226006000,2026090911,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,458,,
02N,2982,2,06,486216006000,2026090911,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,459,,
02N,2982,2,07,631436012000,2026090911,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,459,,
02N,2982,2,07,616236014000,2026090911,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,459,,
02N,2982,2,07,616246010000,2026090911,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",11:06,False,3.0,459,,
02N,2982,2,07,617416014000,2026090911,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",11:06,False,4.0,460,,
02N,2982,2,07,617416014000,2026090911,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",11:06,False,4.0,460,,
02N,2982,2,07,617426014000,2026090911,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",11:06,False,4.0,460,,
02N,2982,2,07,5831160F1000,2026090711,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",11:06,,,461,7.0,
02N,2982,2,07,5831160F1000,2026090911,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",11:06,,,461,7.0,
02N,2982,2,07,5831160F4000,2026090711,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",11:06,,,462,8.0,
02N,2982,2,07,5831160F4000,2026090811,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",11:06,,,462,8.0,
02N,2982,2,07,5831160F4000,2026090911,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",11:06,,,463,9.0,
02N,2982,2,W5,671456020000,2026090711,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,464,,
02N,2982,2,W5,671466020000,2026090711,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,464,,
02N,2982,2,07,617756002000,2026090711,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,464,,
02N,2982,2,07,617766003000,2026090711,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,464,,
02N,2982,2,W5,671456020000,2026090911,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,465,,
02N,2982,2,W5,671456020000,2026090911,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,465,,
02N,2982,2,W5,671466020000,2026090911,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,465,,
02N,2982,2,07,617756002000,2026090911,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,465,,
02N,2982,2,07,617766003000,2026090911,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",11:06,False,2.0,466,,
02N,2982,2,W5,671456020000,2026090811,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,467,,
02N,2982,2,W5,671466020000,2026090811,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,467,,
02N,2982,2,07,617756002000,2026090811,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",11:06,False,1.0,467,,
02N,2982,2,06,486246006000,2026090712,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,468,,
02N,2982,2,06,486226006000,2026090712,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,468,,
02N,2982,2,07,616236014000,2026090712,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,468,,
02N,2982,2,07,617416014000,2026090712,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",12:05,False,3.0,469,,
02N,2982,2,07,617426014000,2026090712,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",12:05,False,3.0,469,,
02N,2982,2,07,617426014000,2026090712,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",12:05,False,3.0,469,,
02N,2982,2,06,486246006000,2026090812,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,470,,
02N,2982,2,06,486236006000,2026090812,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,470,,
02N,2982,2,06,486226006000,2026090812,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",12:05,False,2.0,470,,
02N,2982,2,07,617426014000,2026090812,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",12:05,False,4.0,471,,
02N,2982,2,07,5831160F1000,2026090712,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",12:05,,,472,10.0,
02N,2982,2,07,5831160F1000,2026090812,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",12:05,,,472,10.0,
02N,2982,2,07,5831160F4000,2026090812,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",12:05,,,473,11.0,
02N,2982,2,W5,671456020000,2026090712,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,474,,
02N,2982,2,W5,671466020000,2026090712,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,474,,
02N,2982,2,07,617766003000,2026090712,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,474,,
02N,2982,2,W5,671456020000,2026090812,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,475,,
02N,2982,2,W5,671466020000,2026090812,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,475,,
02N,2982,2,07,617766003000,2026090812,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",12:05,False,1.0,475,,
02N,2982,2,06,486246006000,2026090713,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,476,,
02N,2982,2,06,486236006000,2026090713,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,476,,
02N,2982,2,06,486226006000,2026090713,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,476,,
02N,2982,2,06,486216006000,2026090713,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,477,,
02N,2982,2,07,616236014000,2026090713,1000,N,431,2,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,477,,
02N,2982,2,07,616236014000,2026090713,1000,N,431,2,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,477,,
02N,2982,2,07,616246010000,2026090713,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:16Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,477,,
02N,2982,2,06,486216006000,2026090813,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,478,,
02N,2982,2,07,616246010000,2026090813,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,478,,
02N,2982,2,07,617416014000,2026090813,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,478,,
02N,2982,2,07,631426010000,2026090813,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",13:21,True,1.0,479,,
02N,2982,2,07,617426014000,2026090813,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,479,,
02N,2982,2,07,617426014000,2026090813,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",13:21,False,3.0,479,,
02N,2982,2,07,5831160F1000,2026090813,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-08T15:51:12Z,"Kotani, Miki/小谷 美輝",13:21,,,480,12.0,
02N,2982,2,07,5831160F4000,2026090713,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",13:21,,,480,12.0,
02N,2982,2,W5,671456020000,2026090713,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,481,,
02N,2982,2,W5,671456020000,2026090713,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,481,,
02N,2982,2,W5,671466020000,2026090713,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,481,,
02N,2982,2,07,617756002000,2026090713,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,481,,
02N,2982,2,07,617756003000,2026090713,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",13:21,False,2.0,482,,
02N,2982,2,W5,671456020000,2026090813,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,483,,
02N,2982,2,W5,671466020000,2026090813,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,483,,
02N,2982,2,07,617756002000,2026090813,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,483,,
02N,2982,2,07,617766004000,2026090813,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",13:21,False,1.0,483,,
02N,2982,2,06,486246006000,2026090714,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",14:15,False,2.0,484,,
02N,2982,2,06,486236006000,2026090714,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",14:15,False,2.0,484,,
02N,2982,2,06,486216006000,2026090714,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",14:15,False,2.0,484,,
